Region,County,Municipality,BIN,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Date of Last Inspection,Poor Status
1,Albany,Coeymans (Town),3301030,1.0 MI SW OF SELKIRK,OLD RAVENA ROAD,COEYMANS CREEK,County,1975,06/26/2019,N
1,Albany,Coeymans (Town),3302970,1 MILE NORTH OF RAVENA,OLD RAVENA ROAD,CSX TRANS/RVR LNE,Railroad,2005,10/10/2019,N
1,Albany,Coeymans (Town),3301100,3 MI W VILLAGE OF RAVENA,THOMPKINS R CR106,HANNACROIS CREEK,County,1955,05/21/2018,N
1,Albany,Cohoes (City),1022500,0.4 MI N JCT RTS 32 & 470,32  32 11046018,MOHAWK RIVER,NYSDOT,2018,08/16/2018,N
1,Albany,Cohoes (City),2200460,0.1 MI E JCT I787 + SH470,470  470 11012019,W BR MOHAWK RIVER,City,1994,06/21/2018,N
1,Albany,Cohoes (City),2200470,0.4 MI E JCT SH 32 & 470,470  470 11012021,E.BR MOHAWK RIVER,City,1986,06/22/2018,N
1,Albany,Cohoes (City),4093220,.2 MI W JCT US 4 & SH 470,470 470 14011060,HUDSON RIVER,NYSDOT,1924,09/18/2018,N
1,Albany,Cohoes (City),2200390,CITY OF COHOES,BRIDGE AVENUE,MOHAWK RIVER,City,2010,09/14/2018,N
1,Albany,Cohoes (City),7709000,CITY OF COHOES,PEEBLES SO ACC RD,MOHAWK RIVER,State - Other,1891,09/20/2018,N
1,Albany,Colonie (Town),1004200,JCT RTE 7 < RTE I890,7   7 11061001,890I890I11021001,NYSDOT,1960,09/05/2018,N
1,Albany,Colonie (Town),1004250,JCT I87 & RTE 7,7   7 11081032,87I 87I11082049,NYSDOT,2010,11/07/2018,N
1,Albany,Colonie (Town),1073100,"INTERS.RTES 87I & 7, WB-7",7   7 11081141,87I 87I11082058,NYSDOT,1986,09/06/2018,N
1,Albany,Colonie (Town),1072469,0.5 MI W JCT RTS 7A+I-787,7   7 11081172,ELM STREET,NYSDOT,1983,04/18/2018,N
1,Albany,Colonie (Town),1072479,.4 MI W JCT SH 7 & I787,7   7 11081174,DELAWARE & HUDSON,NYSDOT,1983,11/07/2018,Y
1,Albany,Colonie (Town),1072489,0.2 MI W JCT RTS 7A+I787,7   7 11081176,32  32 11045005,NYSDOT,1983,04/04/2018,N
1,Albany,Colonie (Town),1092281,ALT RT 7 & I787 ON RAMPSB,7   7 11081177,787I787I11014104,NYSDOT,1970,05/14/2018,N
1,Albany,Colonie (Town),1092282,ALT RT 7 & I787 ON RAMPSB,7   7 11081177,787I787I11014104,NYSDOT,1970,05/14/2018,N
1,Albany,Colonie (Town),1092269,JCT ALT RT 7 & I787,7   7 11081178,787I787I11014004,NYSDOT,1971,09/28/2018,N
1,Albany,Colonie (Town),1073110,INTER RTES 87I & 7 E.B.,7  87I11072B05,87I 87I11082057,NYSDOT,1986,09/06/2018,Y
1,Albany,Colonie (Town),1072860,0.9 MI.N OF LATHAM ON RT9,9   9 11082055,7   7 11081145,NYSDOT,1984,11/17/2018,N
1,Albany,Colonie (Town),4005580,JCT OF RT 9 & MOHAWK RV,9   9 11082101,MOHAWK RIVER,NYSDOT,1996,10/22/2018,N
1,Albany,Colonie (Town),1033132,0.8 MI NE JCT I87 & S H 5,87I 87I11082015,SAND CREEK ROAD,NYSDOT,2001,09/13/2019,N
1,Albany,Colonie (Town),1033141,JCT I87 & RTE 155,87I 87I11082027,ALBANY SHAKER RD,NYSDOT,2015,10/10/2019,N
1,Albany,Colonie (Town),1033142,JCT I87 & RTE 155,87I 87I11082027,ALBANY SHAKER RD,NYSDOT,2015,10/10/2019,N
1,Albany,Colonie (Town),1034551,1.2 MI W JCT RTS 9 & 155,87I 87I11082036,155 155 11013059,NYSDOT,2007,04/01/2019,N
1,Albany,Colonie (Town),1034552,1.2 MI W JCT RTS 9 & 155,87I 87I11082037,155 155 11013059,NYSDOT,2007,04/02/2019,N
1,Albany,Colonie (Town),1033171,1.9 MI N JCT I87 & RTE 7,87I 87I11082066,POLLOCK ROAD,NYSDOT,2001,06/07/2019,N
1,Albany,Colonie (Town),1033172,1.7 MI N JCT I87 & NY 7,87I 87I11082066,POLLOCK ROAD,NYSDOT,2001,06/07/2019,N
1,Albany,Colonie (Town),4033181,JCT.87I&MOHK.R& BARGE CAN,87I 87I11082076,ISLAND VIEW ROAD,NYSDOT,1959,10/26/2019,N
1,Albany,Colonie (Town),4033182,JCT.87I&MOHK.R& BARGE CAN,87I 87I11082076,ISLAND VIEW ROAD,NYSDOT,1959,11/11/2018,N
1,Albany,Colonie (Town),1038660,.5 MI S JCT SH 5 & SH 155,155 155 11013004,CSX TRANS/ AMTRAK,County,2002,12/21/2018,N
1,Albany,Colonie (Town),1038640,0.8 MI SW JCT 32 & 155,155 155 11013096,LINCOLN AVE,NYSDOT,1961,12/05/2018,Y
1,Albany,Colonie (Town),106285A,JCT SH 378 & HUDSON RIVER,378 378 11011026,HUDSON RIVR SHORE,NYSDOT,1971,11/08/2019,N
1,Albany,Colonie (Town),1062850,JCT.RTE 378 & HUDSON RIV.,378 378 11011027,HUDSON RIVER,NYSDOT,1932,11/22/2019,N
1,Albany,Colonie (Town),1092250,SH 7 WB OFF TO I787 SB,787I787I11014105,787I787I11014006,NYSDOT,1971,11/06/2019,N
1,Albany,Colonie (Town),1072450,1.1MI W JCT ALT RTE7&I787,BOGHT ROAD,7   7 11081167,NYSDOT,1985,04/17/2018,N
1,Albany,Colonie (Town),2269650,1 MI N OF ALBANY AIRPORT,COUNTY ROAD 160,SHAKER CREEK,County,2002,04/09/2019,N
1,Albany,Colonie (Town),1004262,JCT S.H.2 & U.S.9,LATHAM CIRCLE,9   9 11082046,NYSDOT,1959,07/30/2019,N
1,Albany,Colonie (Town),1004261,JCT S.H.2 & U.S.9,LATHAM CIRCLE,9   9 11082047,NYSDOT,1959,07/30/2019,N
1,Albany,Colonie (Town),1072440,1.1MI E JCT ALT RTE 7 & 9,MILLER ROAD,7   7 11081156,NYSDOT,1985,04/18/2018,N
1,Albany,Colonie (Town),1073090,1MI N OLD LOUDON RD & 7,OLD LOUDON ROAD,7   7 11081147,NYSDOT,1986,08/11/2018,N
1,Albany,Colonie (Town),1073009,.2 MI.W.INTER.RTES9&ALT.7,RT7-RT9 CONNECTOR,RT7WB TO I87NB,NYSDOT,1986,05/17/2018,N
1,Albany,Colonie (Town),1053390,0.1 MI S.JCT RTS 7 & 9,SHOP CTR X-OVER 9,9   9 11082046,NYSDOT,1959,07/30/2019,N
1,Albany,Colonie (Town),1033160,NEW SPARROWBUSH OVER I87,SPARROWBUSH RD,87I 87I11082054,NYSDOT,1984,08/01/2018,N
1,Albany,Colonie (Village),1002622,JCT I87 & SH 5 IN COLONIE,87I 87I11082008,5   5 11141049,NYSDOT,1998,05/15/2018,N
1,Albany,Colonie (Village),1002621,JCT I87 & SH 5 IN COLONIE,87I 87I11082008,5   5 11141049,NYSDOT,1998,05/15/2018,N
1,Albany,Colonie (Village),1033131,0.8 MI NE JCT I87 & S H 5,87I 87I11082015,SAND CREEK ROAD,NYSDOT,2001,09/13/2019,N
1,Albany,Green Island (Village),1070869,RTE.787I AND HUDSON RIVER,787I  7 11081179,HUDSON AVENUE,NYSDOT,1981,11/19/2018,N
1,Albany,Green Island (Village),107086B,VILLAGE OF GREEN ISLAND,787I787I11014107,FORMER D&HRR,NYSDOT,1981,08/23/2018,N
1,Albany,Green Island (Village),1095890,IN VIL. OF GREEN ISLAND,GREEN ISLAND WEST,W CHANEL HUDSON R,NYSDOT,1982,07/12/2018,N
1,Albany,Green Island (Village),107086A,VILLAGE OF GREEN ISLAND,HOOSICK ST - I787,FORMER D&HRR,NYSDOT,1981,08/22/2018,N
1,Albany,Green Island (Village),1069310,.2MI S.JCT787 < ALT RTE 7,PUMPHOUSEACCESSRD,6TH BR.MOHAWK RIV,NYSDOT,1971,04/25/2019,N
1,Albany,Green Island (Village),1095910,IN VIL. OF GREEN ISLAND,TROY-GREEN ISLAND,PARKING LT ACCESS,NYSDOT,1982,08/01/2018,N
1,Albany,Guilderland (Town),1015950,.2 MI W JCT US 20 & SH158,20  20 11201026,NORMANS KILL,NYSDOT,1941,06/28/2019,N
1,Albany,Guilderland (Town),1015970,MP 146.85,20  20 11201109,87IX,NYS Thruway Authority,1991,04/23/2018,N
1,Albany,Guilderland (Town),1033122,.8 MILE S JCT I87 & 910B,87I 87I11082000,CSX TRANS/ AMTRAK,NYSDOT,1959,11/14/2019,N
1,Albany,Guilderland (Town),1033121,.8 MI S JCT I87 & 910B,87I 87I11082000,CSX TRANS/ AMTRAK,NYSDOT,1959,11/14/2019,N
1,Albany,Guilderland (Town),1038290,.2 MI W JCT RTS 146 & 158,146 146 11021097,BLACK CREEK,NYSDOT,1994,07/05/2018,N
1,Albany,Guilderland (Town),1038300,1.8 MI E JCT SH146 &SH158,146 146 11021115,ACCESS ROAD,NYSDOT,1985,12/08/2019,N
1,Albany,Guilderland (Town),1038310,2.9 MI E JCT RT 146 & 158,146 146 11021126,NORMANS KILL,NYSDOT,1929,07/02/2019,N
1,Albany,Guilderland (Town),1038630,2.3 M N JCT RT 85A & 155,155 155 11011022,NORMANSKILL,NYSDOT,1998,04/16/2018,N
1,Albany,Guilderland (Town),1038680,.9 MI N JCT SH146 & SH158,158  158 11011009,BOZEN KILL,NYSDOT,1939,04/19/2019,N
1,Albany,Guilderland (Town),1038690,0.2 MI S JCT RTS 20 & 582,158 158 11011016,WATERVLIET RESVOR,NYSDOT,1992,04/25/2019,N
1,Albany,Guilderland (Town),1047520,2.3 MI S JCT RTS 20 & 397,397 397 11011007,BOZEN KILL,NYSDOT,2002,05/31/2018,N
1,Albany,Guilderland (Town),1073149,0.1W.JCT 87ITWASH.AV.EXT.,910D910D11061021,CROSSGATE MALL,NYSDOT,1984,04/26/2018,N
1,Albany,Guilderland (Town),3301160,1.2 MI NW OF VOORHEESVLLE,COUNTY ROAD 201,BLACK CREEK,County,1933,09/25/2019,N
1,Albany,Guilderland (Town),3301200,2.5MINW OF VOORHEESVILLE,CR  201,BLACK CREEK,County,1943,08/08/2018,N
1,Albany,Guilderland (Town),1073130,0.4MI N.JCT.RTE20 +90I,CROSSGATES ROAD,NYSTWY MP#.147.1,NYSDOT,1984,09/20/2018,N
1,Albany,Guilderland (Town),5524420,0.5M N.JCT RT 20 & 87I,CROSSGATESFLYOVER,910F910F11011002,NYSDOT,1993,09/20/2018,N
1,Albany,Guilderland (Town),3301150,1.2 MI S OF GUILDERLAND,GRANT HILL ROAD,NORMANS KILL,County,2014,10/22/2018,N
1,Albany,Guilderland (Town),5513650,EXIT 25 OF I90,INTERCH 25 RAMP,90IX,NYS Thruway Authority,1955,11/19/2019,N
1,Albany,Guilderland (Town),3301290,1.3MI NE OF VOORHEESVILLE,JOHNSTON RD CR203,NORMANSKILL CRK,County,1991,04/23/2018,N
1,Albany,Guilderland (Town),1038320,0.6 MI SW JCT RTS 7 & 146,NYS Rt. 146,90IX,NYS Thruway Authority,1993,09/24/2019,N
1,Albany,Guilderland (Town),5513640,2.94 MI NW INT24 ON I90,OLD STATE ROAD,90IX,NYS Thruway Authority,1955,04/12/2018,Y
1,Albany,Guilderland (Town),5513610,1.45 MI SE EXIT 24 ON I90,SCHOOL HOUSE RD,87IX,NYS Thruway Authority,1998,10/23/2018,N
1,Albany,Guilderland (Town),3301170,IN GUILDERLAND CENTER,SCHOOL ROAD,BLACK CREEK,County,1987,04/28/2017,Y
1,Albany,Guilderland (Town),1073120,JCT. RTE US 20 + 87I,US20 EB to910F NB,20  20 11201110,NYSDOT,1984,05/16/2018,N
1,Albany,Guilderland (Town),3301190,1.3 MI NE OF DUNNSVILLE,W. OLD STATE ROAD,NORMANS KILL,County,1963,06/19/2019,N
1,Albany,Guilderland (Town),3301210,2.4MIE OF ALTAMONT,WEAVER ROAD,BLACK CREEK,County,1975,09/24/2019,N
1,Albany,Guilderland (Town),3301180,1.5 MI NW OF ALTAMONT,WESTFALL ROAD,BOZENKILL,County,1999,05/16/2018,N
1,Albany,Knox (Town),1025250,.4 MILE N OF WEST BERNE,443 443 11021002,FOX CREEK,NYSDOT,1983,05/14/2018,N
1,Albany,Knox (Town),3301240,2.2 MI NW OF ALTAMONT,BOZENKILL ROAD,DELAWARE & HUDSON,Railroad,1981,11/29/2018,Y
1,Albany,Knox (Town),3370070,2.3 MILES NW OF ALTAMONT,COUNTY ROAD 253,TRIB BOZENKILL,County,2002,06/04/2019,N
1,Albany,Knox (Town),3301250,VILLAGE OF WEST BERNE,DUTCH SETTLMNT RD,TRIB OF FOX CREEK,County,1988,10/21/2019,N
1,Albany,Knox (Town),3200240,1.3 MILES NORTH OF BERNE,PLEASANT VLLEY RD,TRB BEAVERDAM CRK,County,2007,07/06/2018,N
1,Albany,Knox (Town),3301260,1.1 MILE N OF BERNE,PLEASANT VLLY RD,BEAVER DAM CREEK,County,1989,08/08/2018,N
1,Albany,Menands (Village),1000140,.9 MI S JCT SH 32 & SH378,32   32 11043009,DELAWARE & HUDSON,NYSDOT,2004,11/04/2018,N
1,Albany,Menands (Village),1047029,.1 MI E JCT SH377 & SH378,378 378 11011016,DELAWARE & HUDSON,NYSDOT,2004,11/04/2018,N
1,Albany,Menands (Village),1092409,0.9 MI W JCT I787 & 378,378 378 11011019,32  32 11043018,NYSDOT,1971,06/10/2019,N
1,Albany,Menands (Village),1092390,0.3 MI W JCT I787 & 378,378 378 11011023,378 WB TO I787 SB,NYSDOT,1971,11/10/2018,N
1,Albany,Menands (Village),1092372,JCT I787 & 378,378 378 11011024,787I787I11012021,NYSDOT,1971,10/09/2018,N
1,Albany,Menands (Village),1092371,JCT I787 & 378,378 378 11011025,787I787I11012021,NYSDOT,1971,11/20/2018,Y
1,Albany,Menands (Village),1092419,.1 MI SE JCT SH32 & SH913,913T913T11011000,DELAWARE & HUDSON,NYSDOT,1970,12/06/2018,N
1,Albany,Menands (Village),1092389,.07MI. N.ALBANY OVER I787,913T913T11011004,787I787I11012007,NYSDOT,1971,08/22/2019,N
1,Albany,New Scotland (Town),1022410,4.3 MI N JCT SH32 & SH143,32  32 11041113,ONESQUETHAW CREEK,NYSDOT,1931,03/18/2019,N
1,Albany,New Scotland (Town),1032630,.1 MI E Jct NY85 + NY443,85   85 11011122,Onesquethaw Cre,NYSDOT,2003,03/18/2019,N
1,Albany,New Scotland (Town),1032680,1.3 MI SW JCT RT 85A &156,85A 85A11011022,VLY CREEK,NYSDOT,2004,07/05/2018,N
1,Albany,New Scotland (Town),1038620,0.5 MI N JCT RT 85A & 155,155 155 11011005,VLY CREEK,NYSDOT,1932,06/20/2019,N
1,Albany,New Scotland (Town),1025280,RTE 443 IN CLARKSVILLE,443 443 11021138,ONESQUETHAW CREEK,NYSDOT,2000,08/02/2018,N
1,Albany,New Scotland (Town),3301320,VILLAGE OF CLARKSVILLE,CLARKSVILLE SO RD,ONESQUETHAW CREEK,County,2001,04/27/2018,N
1,Albany,New Scotland (Town),3301330,VILLAGE OF CLARKSVILLE,COUNTY ROAD 301,ONESQUETHAW CREEK,County,1931,04/29/2019,N
1,Albany,New Scotland (Town),3301280,.5 MI E OF VOORHEESVILLE,COUNTY ROAD 306,VLY CREEK,County,1999,04/20/2018,N
1,Albany,New Scotland (Town),5524230,0.8 MI NW JCT RT 443,GAME FARM ROAD,VLOMAN KILL,State - Other,1930,05/08/2019,N
1,Albany,New Scotland (Town),3301350,1.7 MI SE OF CLARKSVILLE,GROESBECK ROAD,ONESQUETHAW CREEK,County,2015,04/13/2018,N
1,Albany,New Scotland (Town),3301270,3 MI E OF VOORHEESVILLE,KRUMKILL ROAD,NORMANSKILL CREEK,County,1939,06/04/2018,N
1,Albany,New Scotland (Town),3301340,1.4 MI SE OF CLARKSVILLE,OLD PLANK RD,ONESQUETHAW CREEK,County,1898,05/08/2019,Y
1,Albany,New Scotland (Town),3301310,2 MI SW OF FEURA BUSH,ONESQUETHAW CK RD,ONESQUETHAW CREEK,County,1886,03/19/2019,N
1,Albany,New Scotland (Town),3301300,1.7 MI S OF FEURA BUSH,ROWE ROAD,ONESQUETHAW CREEK,County,1882,07/17/2019,N
1,Albany,New Scotland (Town),2200140,2.1 MI NW OF CLARKSVILLE,WOLF HILL ROAD,ONESQUETHAW CREEK,Town,2014,05/22/2019,N
1,Albany,Ravena (Village),5038059,JCT I87 & RTE 143,87IX,143 X,NYS Thruway Authority,1952,05/24/2018,N
1,Albany,Rensselaerville (Town),1030990,0.1 MI SE JCT RT 81 & 145,81  81 11011001,CATSKILL CREEK,NYSDOT,1977,05/03/2018,N
1,Albany,Rensselaerville (Town),1077170,5.4 MI W JCT RTS 85 & 143,85  85 11011011,TRIB TO SWITZKILL,NYSDOT,1996,06/28/2018,N
1,Albany,Rensselaerville (Town),1077180,5.1 MI W JCT RTS 85 & 143,85  85 11011013,TRIB TO SWITZKILL,NYSDOT,1996,06/28/2018,N
1,Albany,Rensselaerville (Town),1038180,JCT RTS 81 & 145,145 145 11021005,POTTER HOLLOW CRK,NYSDOT,1932,06/21/2018,N
1,Albany,Rensselaerville (Town),1038190,0.6 MI N JCT RTS 81 & 145,145 145 11021012,CATSKILL CREEK,NYSDOT,1998,11/19/2018,N
1,Albany,Rensselaerville (Town),1038200,1.5 MI N JCT RTS 81 & 145,145 145 11021021,FOX CREEK,NYSDOT,2016,11/30/2018,N
1,Albany,Rensselaerville (Town),1038210,2.0 MI N JCT RTS 81 & 145,145 145 11021026,TRIB.CATSKILL CK.,NYSDOT,1931,11/19/2018,N
1,Albany,Rensselaerville (Town),1038220,3.0 MI N JCT RTS 81 & 145,145 145 11021038,UNKNOWN CREEK,NYSDOT,1931,05/17/2018,N
1,Albany,Rensselaerville (Town),1038230,2.5 MI NW PRESTON HOLLOW,145 145 11021052,UNKNOWN CREEK,NYSDOT,1997,05/17/2018,N
1,Albany,Rensselaerville (Town),3301440,HAMLET OF MEDUSA,COUNTY ROAD 351,TEN MILE CREEK,County,1956,08/14/2019,N
1,Albany,Rensselaerville (Town),3301360,4 MI S OF RENSSELAERVILLE,COUNTY ROAD 354,POTTER HOLLOW CRK,County,2004,08/09/2018,N
1,Albany,Rensselaerville (Town),3301460,3 MI S OF RENSSELAERVILLE,COUNTY ROAD 357,TENMILE CREEK,County,1952,07/09/2019,N
1,Albany,Rensselaerville (Town),3301450,0.3 MILE SW OF MEDUSA,COUNTY ROUTE 403,EIGHT MILE CREEK,County,1989,08/09/2018,N
1,Albany,Rensselaerville (Town),3301500,0.8 MI E PRESTON HOLLOW,"CR 352, FOX CREEK RD.",FOX CREEK,County,1951,05/29/2019,N
1,Albany,Rensselaerville (Town),3301470,HAMLET OF RENSSELAERVILLE,DELAWARE TURNPIKE,TEN MILE CREEK,County,1955,07/24/2019,N
1,Albany,Rensselaerville (Town),3301400,1 MI.W.HMT.PRESTON HOLLOW,FOX CREEK ROAD,FOX CREEK,County,1935,04/23/2019,Y
1,Albany,Rensselaerville (Town),3301420,4 MI.SW.RENSSELAERVILLE,FOX CREEK ROAD,SQUIRMER  CREEK,County,2018,06/10/2019,N
1,Albany,Rensselaerville (Town),3301370,3 MI W PRESTON HOLLOW,KINGS LANE,POTTER HOLLOW CRK,County,1897,04/24/2019,Y
1,Albany,Rensselaerville (Town),3301380,4 MI SW RENSSELAERVILLE,MERCER LANE,CATSKILL CREEK,County,1999,10/10/2018,N
1,Albany,Rensselaerville (Town),3301480,3 MI SW RENSSELAERVILLE,McCulloch Cross Road,TEN MILE CREEK,County,1960,06/25/2019,N
1,Albany,Rensselaerville (Town),3301490,1 MI W HMLT MEDUSA,NILES ROAD,SQUIRMER CREEK,County,1982,06/19/2019,N
1,Albany,Rensselaerville (Town),3301430,1 MI.NW HAMLET OF MEDUSA,SAYRE ROAD,SQUIRMER CREEK,County,1980,06/17/2019,N
1,Albany,Rensselaerville (Town),3301390,IN HMLT.OF PRESTON HOLLOW,SNYDER ROAD,CATSKILL CREEK,County,1999,10/10/2018,N
1,Albany,Rensselaerville (Town),3301410,1.5 MI NW PRESTON HOLLOW,UNNAMED TOWN ROAD,FOX CREEK,County,1984,04/23/2019,N
1,Albany,Schodack (Town),5006599,1 MI E EXIT 21B OF I90,BERKSHIRE SPUR,9J9J14021028,NYS Thruway Authority,1958,11/30/2018,N
1,Albany,Voorheesville (Village),1032690,0.1 M SW JCT RT 85A & 156,85A 85A11011030,VLY CREEK,NYSDOT,1998,07/05/2018,N
1,Albany,Voorheesville (Village),1032700,0.4 E JCT RTS 85A & 156,85A 85A11011035,VLY CREEK,NYSDOT,1998,07/05/2018,N
1,Albany,Voorheesville (Village),2269230,0.2 MI E JCT RTS 85A &156,STONINGTON HLS RD,VLY CREEK,Village,1999,05/09/2019,N
1,Albany,Watervliet (City),1004279,CONGRESS ST BRIDGE,2 X,787I787I11013016,NYSDOT,1969,11/10/2019,N
1,Albany,Watervliet (City),1092360,0.6 MI N JCT I787 & 378,787I787I11013002,LITTLE RIVER,NYSDOT,1971,10/12/2018,N
1,Albany,Watervliet (City),1092329,I787 & 23RD ST - HUDSON A,787I787I11013018,23RD ST-HUDSON AV,NYSDOT,1971,08/28/2018,N
1,Albany,Watervliet (City),1092319,0.5 MI N JCT I787 & RT 7,787I787I11014000,ALBANY AVE-25THST,NYSDOT,1971,05/09/2018,N
1,Albany,Westerlo (Town),1022400,0.7 MI E JCT RTS 32 & 143,32  32 11041054,HANNACROIS CREEK,NYSDOT,1982,04/06/2018,N
1,Albany,Westerlo (Town),3301510,IN HAMLET OF WESTERLO,COUNTY ROAD 1,BASIC CREEK,County,2007,07/01/2019,N
1,Albany,Westerlo (Town),3301520,IN HAMLET OF WESTERLO,COUNTY ROAD 401,BASIC CREEK,County,2004,06/05/2019,N
1,Albany,Westerlo (Town),3369300,3.5 MI E OF SMITHS CORS,COUNTY ROAD 402,EIGHTMILE CREEK,County,1960,04/23/2019,N
1,Albany,Westerlo (Town),3301570,0.1 MI SW HMLT S WESTERLO,COUNTY ROAD 403,WOLF FLY CREEK,County,1940,05/15/2018,N
1,Albany,Westerlo (Town),3301580,3 MILES SW OF WESTERLO,COUNTY ROAD 404,BASIC RESERVOIR,County,1935,08/28/2019,N
1,Albany,Westerlo (Town),3301590,HMLT OF S WESTERLO,COUNTY ROAD 405,BASIC CREEK,County,1933,07/23/2019,N
1,Albany,Westerlo (Town),3301560,4 MI SE WESTERLO,COUNTY ROAD 406,BASIC CREEK,County,1949,08/07/2019,N
1,Albany,Westerlo (Town),3301540,3 MI W HAMLET OF WESTERLO,CR312,HANNACROIS CREEK,County,2009,07/09/2019,N
1,Albany,Westerlo (Town),3200250,3 MI NE HAMLT OF WESTERLO,DUNBAR HOLLOW RD,HANNACROIS CREEK,County,2004,05/24/2019,N
1,Albany,Westerlo (Town),3301530,1.5 MI SE OF WESTERLO,LOBDELL MILL ROAD,BASIC CREEK,County,1980,06/12/2019,N
1,Albany,Westerlo (Town),3301550,2.5 MI W HMLT WESTERLO,TAN HOLLOW ROAD,HANNACROIS CREEK,County,2014,09/28/2018,N
1,Albany,,1079830,0.4mi W INT GRANT HILL RD,Rifle Range Access Rd,Normanskill,State - Other,2015,08/08/2019,N
6,Allegany,Alfred (Town),1016280,1.1 MI S JCT SR21 & SR244,21  21 61011075,EAST VALLEY CREEK,NYSDOT,2004,10/11/2018,N
6,Allegany,Alfred (Town),1016300,0.1 MI S JCT RTS 21 & 244,21  21 61011088,CANACADEA CREEK,NYSDOT,1986,04/18/2019,N
6,Allegany,Alfred (Town),1016270,3.0 MI N JCT 417 & 21,21   21 61011030,RAILROAD BROOK,NYSDOT,1986,07/02/2019,N
6,Allegany,Alfred (Town),3357650,4.2 MI SW OF ALFRED,CR12 ELM VAL RD,TRIB ELM VALLEY C,County,1973,08/20/2018,N
6,Allegany,Alfred (Town),2254600,1.7 MI E OF ALFRED,EAST VALLEY ROAD,EAST VALLEY CREEK,Town,1970,08/15/2018,Y
6,Allegany,Alfred (Town),2213720,3.1 MI NE OF ANDOVER,EAST VALLEY ROAD,EAST VALLEY CREEK,Town,1970,08/01/2018,N
6,Allegany,Alfred (Town),2213730,1.1 MI S ALFRED STATION,EAST VALLEY ROAD,EAST VALLEY CREEK,Town,1970,04/05/2018,N
6,Allegany,Alfred (Town),3330730,2.6 MI N.W. OF ALFRED,MC HENRY ROAD,MC HENRY CREEK,County,1980,07/17/2019,N
6,Allegany,Alfred (Town),2213710,1.0 MI S ALFRED STATION,PLEASANT VALLEY R,PLEASANT VALLEY C,Town,1984,03/27/2018,N
6,Allegany,Alfred (Village),1049720,IN ALFRED,960B960B61011008,TRB CANACADEA CRK,NYSDOT,1976,03/28/2018,N
6,Allegany,Alfred (Village),2255080,IN ALFRED,ELM STREET,TRB CANACADEA CRK,Village,1976,05/02/2019,Y
6,Allegany,Alfred (Village),2329770,IN ALFRED,PINE STREET,CANACADEA CREEK,Town,1961,06/24/2019,Y
6,Allegany,Alfred (Village),2254660,IN ALFRED,W UNIVERSITY AVE,TRIB CANACADEA CR,Village,1944,05/24/2018,N
6,Allegany,Allen (Town),2213740,2.4 MI SW OF SHORT TRACK,BOTTSFORD HLLW RD,TRIB RUSH CREEK,Town,2007,04/15/2019,N
6,Allegany,Allen (Town),3329800,2.6 MI N OF ANGELICA,COUNTY ROAD 15,BAKER CREEK,County,1963,07/17/2019,N
6,Allegany,Allen (Town),3329780,1.0 MI S OF SHORT TRACT,COUNTY ROAD 15,TRIB RUSH CREEK,County,1962,11/08/2018,N
6,Allegany,Allen (Town),2213760,2.2 M SE OF SHORT TRACT,MIDDLE ROAD,TRIB RUSH CREEK,Town,2001,07/17/2019,N
6,Allegany,Allen (Town),2049710,4.3 MI NE OF ANGELICA,OLD STATE ROAD,BAKER CREEK,Town,1997,07/24/2019,N
6,Allegany,Allen (Town),2049700,3.5 MI N OF ANGELICA,OLD STATE ROAD,LINK CREEK,Town,1933,08/22/2018,N
6,Allegany,Alma (Town),3329810,1.4 MI. NORTH OF ALMA,COUNTY ROAD 18,HUNT CREEK,County,1990,11/06/2018,N
6,Allegany,Alma (Town),3357570,0.6 MILES NORTH OF ALMA,COUNTY ROAD 18,HUNT CREEK,County,1988,11/15/2018,N
6,Allegany,Alma (Town),3357580,IN ALMA,COUNTY ROAD 18,HUNT CREEK,County,1991,11/06/2018,N
6,Allegany,Alma (Town),2213780,0.3 MI SW OF ALMA,PUMP STATION ROAD,HONEOYE CREEK,Town,1960,11/19/2018,N
6,Allegany,Almond (Town),1090270,1.1 MI SW OF ALMOND,86I 17 61032327,KARR VALLEY CRK,NYSDOT,1973,07/09/2018,N
6,Allegany,Almond (Town),2213810,IN BISHOPVILLE,BISHOPVILLE EXT,TRIB CANISTEO RIV,Town,1969,05/21/2019,Y
6,Allegany,Almond (Town),2213820,0.1 MI S OF BISHOPVILLE,BISHOPVILLE ROAD,TRIB CANISTEO RIV,Town,1994,04/05/2018,N
6,Allegany,Almond (Town),2255990,1.4 MI W OF BISHOPVILLE,BROWN ROAD,TRIB CANISTEO RVR,Town,1983,08/08/2018,N
6,Allegany,Almond (Town),2213880,4.0 MI W OF BISHOPVILLE,BUSH ROAD,CANISTEO RIVER,Town,1972,06/19/2019,Y
6,Allegany,Almond (Town),3329870,4.7 MI SW OF ALMOND,COUNTY ROAD 11,MCHENRY VALLEY CR,County,1986,04/09/2018,N
6,Allegany,Almond (Town),3329830,1.0 MI SW OF ALMOND,COUNTY ROAD 11,MCHENRY VALLEY CR,County,1991,04/05/2018,N
6,Allegany,Almond (Town),3329860,3.4 MILES SW OF ALMOND,COUNTY ROAD 11,MCHENRY VALLEY CR,County,1959,07/17/2019,N
